74355	43419957	臺南市立建興國民中學	0
74477	1651832	新华书店	0
74510	44324976	中国国际广播电台	0
74588	2221757	桃園市立東興國民中學	0
74687	1026327	南京大学数学系	0
74703	552715	南京大学生物系	0
74743	552715	南京大学生命科学学院	0
74804	52268	英國童軍總會	0
74883	44503413	共产党列表	0
74940	838335	徐州高级中学	0
75352	2019289	越南共产党	0
75427	44531592	中華民國國語	0
76533	1890236	國際天文聯會	0
76689	2255458	北京大学附属中学	0
76887	1322315	南京大学地理学系	0
76909	879360	南京大学地球科学系	0
76927	1440162	南京大学天文系	0
77053	2156442	南京大学化学化工学院	0
77122	40174601	南京大学地学院	0
77151	469265	南京大学环境学院	0
77409	2014132	南京大学信息管理系	0
77428	400936	中国社会科学研究评价中心	0
77434	460674	中文社会科学引文索引	0
77499	284449	南京大学社会学系	0
77650	42581823	去吧！稻中乒團	0
77676	1430108	南京大学法学院	0
77775	2156442	南京大学商学院	0
77897	43814943	南京大学医学院	0
78075	195959	孫武 (民國)	0
78101	552715	南京大学新闻传播学院	0
78146	763494	南京大学政府管理学院	0
78176	563026	南京大学现代工程与应用科学学院	0
78256	2185954	中国艺术研究院	0
78324	59896	民主建港協進聯盟	0
78501	44545564	超级大国	0
78879	37058444	美國州份人口密度列表	0
78999	1135158	内蒙古农业大学	0
79088	489250	商业银行	0
79135	1937408	莫斯科音樂學院	0
79465	44581874	朝鲜民主主义人民共和国国务委员会委员长	0
79557	2146736	香港人民廣播電台	0
79621	664498	中国国家图书馆	0
79694	1506215	哥伦比亚大学	0
80265	2315970	國立東華大學	0
80366	1937472	中国科学院院士列表	0
80910	44555146	中華民國國徽	0
81127	42830811	中华人民共和国国防科学技术工业委员会	0
81342	2320035	西北大学 (伊利诺伊州)	0
81694	43789889	中国农业银行	0
82036	62111	中俄关系	0
82265	1978137	联合国决议	0
82273	144331	联合国大会决议	0
82313	34141043	聯大	0
82385	2293154	杭州大学	0
82484	16230	远东国际军事法庭	0
82611	41326311	对外经济贸易大学	0
83124	2305636	香港交易所	0
83125	41916	國家社會主義 (消歧義)	0
83158	552715	第十届全国人民代表大会	0
83736	994307	文京區	0
83893	43495087	波恩大学	0
84207	44174918	中國共產黨抗日根據地	0
84341	43025	麗音廣播	0
84555	571245	江苏省新海高级中学	0
84900	43484046	中共八大元老	0
85403	1295528	上海证券交易所	0
85526	188662	捷克國徽	0
85585	379101	德瑞國際學校	0
85604	602004	牛津大学贝利奥尔学院	0
85620	2148989	新加坡交易所	0
85625	795110	漢基國際學校	0
85803	863767	中华人民共和国教育部	0
85814	1153617	西交兵马俑BBS	0
86056	571245	美國社會問題	0
86616	80830	苏宁云商	0
86913	2385034	崇源院	0
86977	495071	王杰 (解放军)	0
87006	35681921	刘英 (中国共产党党员)	0
87065	2185954	聯合王國歷史	0
87295	1597479	東京藝術大學	0
87334	1937408	劍橋公爵威廉王子	0
87544	552715	日本国立大学法人	0
88015	1571381	中国矿业大学	0
88139	552715	外交部街	0
88331	1392716	山东师范大学	0
88581	284449	中國與聯合國	0
88680	44106054	關西學院大學	0
88718	571245	宁波大学	0
88721	6645	河北大学	0
88766	1421591	浙江农业大学	0
88977	1584963	英语专业八级考试	0
88979	1584963	英语专业四级考试	0
89121	863767	广东外语外贸大学	0
89134	2376308	萬國郵政聯盟	0
89351	400936	中南工业大学	0
89417	36006259	国际统计学	0
89752	44536596	国家邮政局	0
89939	1265487	国际电信联盟	0
90244	2334422	重庆工商大学	0
90345	563026	國民革命軍	0
90596	44140868	中國銀行（香港）	0
90731	439119	中华全国台湾同胞联谊会	0
90907	695636	台灣共產黨	0
91472	1651832	秦山核电站	0
91713	899386	广东人民广播电台	0
91734	44126798	國民收入	0
91833	2229636	重庆邮电大学	0
91838	1423500	商务印书馆	0
92712	180798	中華汽車有限公司	0
92742	15924	中華汽車	0
92747	1331030	民法 (中華民國)	0
92768	43728161	國立海洋生物博物館	0
92997	552715	天津大学BBS	0
93049	664498	国家大剧院	0
93101	44002881	辽宁大学	0
93170	1212533	南京大学太阳塔	0
93247	552715	威尼斯双年展	0
93351	2347778	国家食品药品监督管理局	0
93355	2385972	恒生商學書院	0
93478	518741	法新社	0
93640	1679302	廣東南方衛視	0
93666	1835471	中国电信集团	0
93676	518741	人民教育出版社	0
93708	1392716	中国电影集团	0
